4.036898838664484401e+00,2.025999999999993084e-02,4.041971844414901760e+00,1.867088607594935556e-02
7.027727664705272215e-01,7.773899999999973609e-01,7.252890338850109808e-01,7.705696202531646666e-01
6.006338706868614707e-01,7.978499999999977277e-01,6.412920573102856014e-01,7.858227848101264623e-01
5.351962598560167095e-01,8.181099999999987826e-01,5.924950312568258992e-01,8.024050632911384762e-01
5.068323985430416290e-01,8.266500000000007731e-01,5.743558067925736976e-01,8.075949367088606223e-01
4.671096839995192429e-01,8.403500000000021508e-01,5.413317607298274714e-01,8.198734177215191155e-01
4.372835278303043860e-01,8.491800000000009341e-01,5.223133160041856238e-01,8.244303797468345296e-01
4.305204655799677038e-01,8.490500000000015257e-01,5.227425267454970381e-01,8.245569620253159204e-01
4.085291950310891429e-01,8.555700000000016070e-01,5.130640275113963478e-01,8.270886075949364091e-01
3.886326778214901356e-01,8.640200000000000102e-01,4.995763358969964041e-01,8.334177215189866317e-01
3.856773965119782988e-01,8.626500000000006940e-01,5.051920518347179367e-01,8.319620253164554669e-01
3.785201200734701898e-01,8.627800000000005465e-01,4.991251417014158642e-01,8.300632911392404889e-01
3.650018844791817485e-01,8.694500000000002782e-01,4.967084563931504770e-01,8.353797468354423605e-01
3.625908558809387006e-01,8.707999999999993523e-01,4.965210715851814394e-01,8.328481012658223159e-01
3.495186428239260290e-01,8.739199999999991419e-01,4.934811817421391744e-01,8.351898734177214401e-01
3.435750926253696713e-01,8.762199999999991107e-01,4.977791860615784492e-01,8.377848101265824576e-01
3.443087890834919951e-01,8.745099999999998985e-01,5.065936810780392596e-01,8.320253164556956627e-01
3.298239873350480855e-01,8.798899999999987287e-01,4.961284059694595072e-01,8.368354430379745246e-01
3.263216057996842778e-01,8.807599999999990992e-01,4.981424265666337114e-01,8.399999999999998579e-01
3.311588625410953890e-01,8.761800000000007360e-01,5.055090431134003914e-01,8.324050632911391689e-01
3.156348663362475437e-01,8.826999999999969315e-01,4.977425741197925024e-01,8.394303797468354311e-01
3.215159098820596917e-01,8.804199999999992032e-01,5.129859510553732571e-01,8.354430379746837776e-01
3.090125664717798259e-01,8.845499999999970608e-01,4.989541316490544443e-01,8.398101265822782713e-01
3.003500588697491924e-01,8.880099999999976346e-01,4.993659207443907899e-01,8.391772151898730936e-01
3.067030248949216831e-01,8.860099999999979659e-01,5.101700993613631496e-01,8.358227848101258406e-01
2.991926764255736781e-01,8.880999999999976691e-01,5.110595565246576211e-01,8.372151898734176978e-01
3.005478926254420702e-01,8.872199999999961229e-01,5.176053846849223428e-01,8.346202531645571243e-01
2.860251442455303827e-01,8.929399999999964033e-01,5.044213674574696826e-01,8.393037974683552616e-01
2.909288978294326533e-01,8.886099999999971244e-01,5.121528392582374023e-01,8.333544303797469910e-01
2.855465647960133690e-01,8.934699999999963227e-01,5.199807629491077776e-01,8.347468354430372939e-01
2.810970751385962751e-01,8.941899999999962656e-01,5.087154963164702837e-01,8.381645569620251868e-01
2.770903341100638961e-01,8.938599999999956580e-01,5.174820144690840396e-01,8.363291139240501826e-01
2.774822758644474585e-01,8.938499999999954815e-01,5.289174281822497381e-01,8.339873417721519466e-01
2.678956543197819062e-01,8.991499999999950088e-01,5.189944226441295383e-01,8.369620253164558044e-01
2.704124979710617049e-01,8.972399999999958187e-01,5.208985334764747455e-01,8.332278481012651561e-01
2.682172286822677720e-01,8.965499999999964054e-01,5.242504753515642157e-01,8.377848101265819025e-01
2.660729554259658736e-01,8.984599999999954845e-01,5.347955016559594599e-01,8.340506329113920314e-01
2.682225102414780293e-01,8.967499999999957172e-01,5.442087126131196495e-01,8.325949367088608666e-01
2.606932210051203236e-01,9.009999999999961373e-01,5.308635836010370257e-01,8.320886075949370797e-01
2.571677566784509872e-01,9.015699999999962078e-01,5.367825471854632546e-01,8.365189873417715472e-01
2.562380117549799552e-01,9.009799999999952291e-01,5.402189899164732134e-01,8.325949367088604225e-01
2.570041940489712351e-01,9.018699999999958417e-01,5.469032157822558693e-01,8.328481012658227600e-01
2.549394657156455191e-01,9.003099999999957248e-01,5.397584338085043010e-01,8.300632911392404889e-01
2.466701847136014147e-01,9.055099999999952631e-01,5.442017531940555042e-01,8.351898734177209960e-01
2.537775630871463295e-01,9.010499999999964649e-01,5.492163989812287594e-01,8.330379746835443466e-01
2.467047202967934671e-01,9.057899999999954321e-01,5.543188816124139384e-01,8.344303797468348716e-01
2.476003434429546179e-01,9.052199999999949176e-01,5.586036880995595144e-01,8.333544303797473241e-01
2.473611485363021723e-01,9.026599999999957991e-01,5.545647361205595649e-01,8.317088607594936844e-01
2.432597109494916143e-01,9.057099999999960183e-01,5.613134493838680683e-01,8.322784810126582222e-01
2.440782211439817273e-01,9.049699999999967215e-01,5.698807750502570268e-01,8.302531645569615204e-01
2.419455596217134630e-01,9.057599999999949025e-01,5.707358040284264966e-01,8.301265822784806847e-01
2.360319783849890440e-01,9.082499999999951168e-01,5.631157912389181952e-01,8.316455696202531556e-01
2.355434502577012645e-01,9.081699999999942596e-01,5.659736845980426478e-01,8.303797468354428002e-01
2.339735472599871191e-01,9.082999999999967766e-01,5.665697008135036628e-01,8.325316455696202267e-01
2.302680327289391704e-01,9.105699999999949945e-01,5.752534052881980164e-01,8.332911392405061290e-01
2.322338368855836610e-01,9.093999999999947681e-01,5.698898549810543779e-01,8.324050632911387249e-01
2.294143228938239909e-01,9.105299999999970639e-01,5.828042323206240605e-01,8.295569620253162579e-01
