3.850146260927294506e+00,1.817999999999989069e-02,3.850141008239076346e+00,1.778481012658226362e-02
8.956030471229060597e-01,7.231400000000014483e-01,8.893601756237643485e-01,7.243670886075951332e-01
6.912193212150368193e-01,7.855499999999984162e-01,6.922756815425996635e-01,7.881012658227845025e-01
6.297520001986072202e-01,7.965599999999988245e-01,6.304498814105561344e-01,7.955696202531646888e-01
5.500833519673428151e-01,8.232599999999999918e-01,5.618307034901552921e-01,8.179746835443036934e-01
5.304190538935540378e-01,8.270399999999995533e-01,5.425674286445340000e-01,8.249367088607592047e-01
4.967759540814293828e-01,8.362600000000018907e-01,5.114086703802775968e-01,8.322151898734179154e-01
4.887864716378671481e-01,8.406900000000007145e-01,5.073642255089670927e-01,8.368987341772152755e-01
4.927938755976581375e-01,8.384200000000002762e-01,5.169167484384750155e-01,8.309493670886075600e-01
4.737829407861179898e-01,8.412900000000005374e-01,5.000407026587793125e-01,8.350632911392402713e-01
4.607885950533590624e-01,8.435700000000004861e-01,4.854903644096981163e-01,8.364556962025315734e-01
