3.861051579436240999e+00,3.764999999999998903e-02,3.860598736956520227e+00,3.575949367088602365e-02
9.878475819674740199e-01,7.085400000000017240e-01,9.978403974695948531e-01,7.034177215189871823e-01
7.243481151151496267e-01,7.784499999999985320e-01,7.452584526966323786e-01,7.725949367088607023e-01
6.301854314631676335e-01,8.011799999999964506e-01,6.662602264191670454e-01,7.904430379746834046e-01
5.723571559236174666e-01,8.167599999999993754e-01,6.141403576932411568e-01,8.012658227848102888e-01
5.370247480964286391e-01,8.207699999999991114e-01,5.880552865624802950e-01,8.063924050632909069e-01
5.005024937078507152e-01,8.361900000000005440e-01,5.631642053180262453e-01,8.194303797468356354e-01
4.828773555203330070e-01,8.394300000000003426e-01,5.508063296649023943e-01,8.213291139240507244e-01
4.530132685173944851e-01,8.471300000000022701e-01,5.260441050852705525e-01,8.278481012658225335e-01
4.359265521715649516e-01,8.521900000000017794e-01,5.165209375199406594e-01,8.308227848101260582e-01
4.235393985051994492e-01,8.564400000000007562e-01,5.086276346516329649e-01,8.339240506329109737e-01
4.133245335485972172e-01,8.601300000000012824e-01,5.043398424955615189e-01,8.339873417721513915e-01
4.017412882910920136e-01,8.616900000000025095e-01,5.076898782453802550e-01,8.301265822784813508e-01
3.913230231083226762e-01,8.643800000000011474e-01,4.994076414819256238e-01,8.372151898734173647e-01
3.770077190171546855e-01,8.685600000000006649e-01,4.896565525025833865e-01,8.389873417721520621e-01
3.649248774927091321e-01,8.727199999999996072e-01,4.914047666122455804e-01,8.380379746835439070e-01
3.632834175434942470e-01,8.717700000000008220e-01,4.890878562579437649e-01,8.388607594936707823e-01
3.500535785219088813e-01,8.771999999999993136e-01,4.856401526233051213e-01,8.413291139240508532e-01
3.468184257775840940e-01,8.780799999999980843e-01,4.875043094574876834e-01,8.371518987341769469e-01
3.450410659781722456e-01,8.777899999999989600e-01,4.899806363014645449e-01,8.403164556962020582e-01
3.377597768518820764e-01,8.792799999999987293e-01,4.967706772422345596e-01,8.382911392405062445e-01
3.390100010639152672e-01,8.779999999999998916e-01,5.022192269199531323e-01,8.375316455696201201e-01
3.178597774938858311e-01,8.876599999999972290e-01,4.863365750171910196e-01,8.431012658227848844e-01
3.254338720671549612e-01,8.803099999999988157e-01,5.058304997154150495e-01,8.352531645569618579e-01
3.092635977339768250e-01,8.890999999999958936e-01,4.920169712783291072e-01,8.420253164556955605e-01
3.102142773504057427e-01,8.882599999999961637e-01,5.048382563683913027e-01,8.400632911392399427e-01
3.052707346695971435e-01,8.895399999999973328e-01,5.043270176785978887e-01,8.382278481012656046e-01
3.111200155321977578e-01,8.863199999999988865e-01,5.082149445814867494e-01,8.360759493670884002e-01
3.007527122130336794e-01,8.902299999999971902e-01,5.170912974379630045e-01,8.362025316455697910e-01
3.004977030416594586e-01,8.904099999999962600e-01,5.180249400935837967e-01,8.340506329113925865e-01
2.886512116060430122e-01,8.943199999999954519e-01,5.132796939409937087e-01,8.401265822784806936e-01
2.794869609711312930e-01,8.963899999999969115e-01,5.111890811604663520e-01,8.396202531645567957e-01
2.919189427086398836e-01,8.910799999999958754e-01,5.263688459083920579e-01,8.356329113924055862e-01
2.801322518848821663e-01,8.961699999999969135e-01,5.262161162746545884e-01,8.372784810126582267e-01
2.751785194172045035e-01,8.992299999999961990e-01,5.259147938109886011e-01,8.374683544303799243e-01
2.696888936350851917e-01,9.004899999999966820e-01,5.306045681674083081e-01,8.362025316455692359e-01
2.807779964156558172e-01,8.950499999999952383e-01,5.527077540780359621e-01,8.308860759493666981e-01
2.798998927341830867e-01,8.920099999999960838e-01,5.440687768402371338e-01,8.334177215189874088e-01
2.742038007905764907e-01,8.970999999999947905e-01,5.555239455492280154e-01,8.302531645569624086e-01
2.677266532723469039e-01,8.988899999999957480e-01,5.486531851586986530e-01,8.297468354430380666e-01
2.547888203784686723e-01,9.048199999999958498e-01,5.430109755621527201e-01,8.351898734177212180e-01
2.703283901562263392e-01,8.992899999999952598e-01,5.720808489409361375e-01,8.311392405063289246e-01
2.612867589933743906e-01,9.019799999999961182e-01,5.688666667215545036e-01,8.333544303797465469e-01
2.716576887545865682e-01,8.964299999999947310e-01,5.804712468908099776e-01,8.289873417721520532e-01
2.523849365244846821e-01,9.041399999999950587e-01,5.749071863766007651e-01,8.310126582278476448e-01
2.493702005587891957e-01,9.044899999999955753e-01,5.701179276086907333e-01,8.315822784810124046e-01
2.453440943754960080e-01,9.066699999999964232e-01,5.751370482439296383e-01,8.308227848101266133e-01
2.467236935333601278e-01,9.052599999999950686e-01,5.824018433090817348e-01,8.313291139240502892e-01
2.342237789409518101e-01,9.097299999999961528e-01,5.788306663056429491e-01,8.313291139240504002e-01
2.359995022041352641e-01,9.099499999999953737e-01,5.819447062360023626e-01,8.337974683544300269e-01
2.388320191560183714e-01,9.084499999999965381e-01,5.906185667806821415e-01,8.329113924050633999e-01
2.282766998331063335e-01,9.134899999999960274e-01,5.863988238474711068e-01,8.359493670886074534e-01
