3.940884592386437291e+00,1.921999999999988995e-02,3.938655482954719123e+00,1.993670886075947501e-02
7.498842947004494830e-01,7.542299999999994009e-01,7.730151720367514079e-01,7.468354430379749997e-01
6.106931266659466617e-01,7.955799999999970673e-01,6.580491192983802806e-01,7.860126582278480489e-01
5.485490824170643487e-01,8.132699999999986051e-01,5.965599745958118927e-01,8.005696202531648042e-01
4.967502321618631478e-01,8.300700000000004186e-01,5.603462316630200002e-01,8.126582278481012667e-01
4.772379077832548111e-01,8.319700000000008755e-01,5.522561576009746842e-01,8.143037974683542402e-01
4.473551855559842472e-01,8.439800000000009517e-01,5.215084053500680383e-01,8.260759493670887244e-01
4.372319760785765008e-01,8.449500000000024214e-01,5.199423958553982539e-01,8.245569620253168086e-01
4.234932864805659447e-01,8.523500000000023835e-01,5.140194177943880893e-01,8.303797468354428002e-01
4.003982324854148955e-01,8.560000000000019815e-01,5.031230520462434130e-01,8.294303797468347561e-01
3.931458886554969334e-01,8.590500000000006464e-01,5.030226672466069360e-01,8.331645569620254044e-01
3.821764744032067340e-01,8.639100000000009549e-01,4.978667194464890811e-01,8.333544303797467689e-01
3.741032427563770191e-01,8.630100000000017202e-01,4.955624947475853470e-01,8.289240506329115243e-01
3.640195212505528688e-01,8.672100000000002584e-01,4.860480422635299336e-01,8.388607594936710043e-01
3.556966578499553000e-01,8.694700000000005202e-01,4.855284017995994406e-01,8.363291139240507377e-01
3.519305501194066599e-01,8.707100000000003170e-01,4.876719090104467136e-01,8.386708860759489736e-01
3.432941650361954200e-01,8.733200000000006513e-01,4.826096361847004856e-01,8.419620253164554757e-01
3.360997509778289594e-01,8.754199999999991988e-01,4.904398821496325778e-01,8.365189873417716582e-01
3.303487464714308097e-01,8.753699999999993153e-01,4.881623347800668755e-01,8.394936708860755159e-01
3.266659565867828241e-01,8.765899999999995362e-01,4.828015701319959274e-01,8.400632911392400537e-01
3.156138936406523432e-01,8.816899999999980864e-01,4.825011540565962154e-01,8.386708860759490847e-01
