4.001587075459153375e+00,2.047999999999990453e-02,4.005787196258743244e+00,1.981012658227845544e-02
2.624570099139857504e+00,2.610899999999998777e-01,2.623668907405658057e+00,2.573417721518986290e-01
2.311785297980373244e+00,3.585900000000002419e-01,2.308055353645677155e+00,3.601898734177215178e-01
2.139300192015998192e+00,4.039199999999995017e-01,2.138305269191084435e+00,3.997468354430380177e-01
2.044670562715114048e+00,4.211300000000001154e-01,2.049874243599375312e+00,4.152531645569619290e-01
1.978254678755515306e+00,4.397800000000006149e-01,1.980569706148545661e+00,4.339240506329115066e-01
1.920687329886725081e+00,4.635500000000004617e-01,1.921811727775061707e+00,4.612658227848099868e-01
1.899539362222339545e+00,4.617400000000005944e-01,1.896940006819553881e+00,4.647468354430380200e-01
1.867246206157874733e+00,4.794400000000000883e-01,1.862769078761379760e+00,4.784810126582279000e-01
1.841576852271403109e+00,4.833700000000001884e-01,1.845103572909130740e+00,4.797468354430379778e-01
1.817489221032214886e+00,4.924200000000000244e-01,1.821571369860483625e+00,4.873417721518983892e-01
1.801200173210903532e+00,4.869099999999998429e-01,1.797943530357439146e+00,4.870886075949367733e-01
1.780287991098973288e+00,4.911900000000000710e-01,1.779053478392613963e+00,4.915822784810126578e-01
1.768151366124915302e+00,5.081100000000001726e-01,1.764643877837527075e+00,5.063924050632913065e-01
1.757271351253983482e+00,5.078499999999996906e-01,1.759843075798983136e+00,5.047468354430381110e-01
1.742943396090128605e+00,5.173699999999999966e-01,1.742848440134344479e+00,5.141772151898733600e-01
1.734373761352697052e+00,5.178200000000005021e-01,1.735571253717297369e+00,5.120886075949366845e-01
1.727724279579850419e+00,5.164699999999999847e-01,1.727926483989381534e+00,5.089240506329112401e-01
1.710048267534139521e+00,5.214600000000000346e-01,1.712769172814519791e+00,5.196835443037972624e-01
1.701085813433568683e+00,5.273699999999997834e-01,1.698715131213223373e+00,5.268354430379746933e-01
1.709103745252459117e+00,5.238400000000005274e-01,1.707993734809398312e+00,5.199367088607594889e-01
1.674165506927027147e+00,5.347999999999996090e-01,1.675912793282178681e+00,5.291139240506328445e-01
1.690606001746663534e+00,5.255699999999989824e-01,1.689756788626448625e+00,5.215822784810126844e-01
1.684148288316197783e+00,5.345899999999998986e-01,1.682710462657058592e+00,5.327848101265821867e-01
1.665083243412002867e+00,5.352899999999991554e-01,1.668346149679900359e+00,5.287341772151901154e-01
1.668078875768238545e+00,5.335099999999989295e-01,1.670134073166177791e+00,5.305063291139241466e-01
1.662033173921922513e+00,5.352599999999992919e-01,1.662460048066272122e+00,5.309493670886077377e-01
1.649687358564730033e+00,5.384799999999987374e-01,1.651202309315838335e+00,5.331012658227847201e-01
1.655494795036975608e+00,5.325499999999993017e-01,1.653322725074334754e+00,5.313924050632909957e-01
1.653630932665875575e+00,5.394800000000000706e-01,1.649780116848511335e+00,5.410759493670885822e-01
1.645719461758030633e+00,5.371699999999992592e-01,1.645112305035531852e+00,5.367721518987339513e-01
1.641149767310364771e+00,5.415999999999999703e-01,1.639627518926936034e+00,5.383544303797471731e-01
1.641344842917400459e+00,5.399199999999992894e-01,1.643541039533005899e+00,5.343037974683549907e-01
