3.850221719096271311e+00,4.198000000000005894e-02,3.850144672599676188e+00,4.189873417721514531e-02
1.168832899903115452e+00,6.746100000000003760e-01,1.170691607776230825e+00,6.751265822784811022e-01
9.087569797438032060e-01,7.380000000000003224e-01,9.313698080913007660e-01,7.320253164556961289e-01
8.529097081549793513e-01,7.494299999999998185e-01,8.811052233444749415e-01,7.419620253164554979e-01
7.264133232551908126e-01,7.838899999999980883e-01,7.547414931956030193e-01,7.734810126582284395e-01
6.285012143224847359e-01,8.062399999999980693e-01,6.594648430461127475e-01,7.942405063291135825e-01
5.577955391707783983e-01,8.283899999999998487e-01,5.956684036968555862e-01,8.148101265822783601e-01
5.305364886388067580e-01,8.325800000000008749e-01,5.738763176589795068e-01,8.198734177215187824e-01
5.069317638779534674e-01,8.392400000000005411e-01,5.594882499196484060e-01,8.210759493670884979e-01
4.943602482388668173e-01,8.413000000000022682e-01,5.521561180201289831e-01,8.239873417721513826e-01
4.824323698211045452e-01,8.443400000000021999e-01,5.448215576067598764e-01,8.244936708860758356e-01
4.824653794737569501e-01,8.460500000000017451e-01,5.478465351444017362e-01,8.257594936708858580e-01
4.694361412109057663e-01,8.476100000000025281e-01,5.405990568770355775e-01,8.308227848101262802e-01
4.742056018180936250e-01,8.429500000000028637e-01,5.467139745702083165e-01,8.196202531645570000e-01
4.553258507091790253e-01,8.533100000000015672e-01,5.345234913279495181e-01,8.320253164556955516e-01
4.556988988716693112e-01,8.516000000000027992e-01,5.392141603217915913e-01,8.293670886075945603e-01
4.448657839104011580e-01,8.557600000000009643e-01,5.276493730438597263e-01,8.315822784810124046e-01
4.502547909097620038e-01,8.521200000000009878e-01,5.402116044725991939e-01,8.247468354430373960e-01
4.555893536478903272e-01,8.497900000000027099e-01,5.404578489432739774e-01,8.294303797468352002e-01
4.295524432573541995e-01,8.582300000000014917e-01,5.251509093546812279e-01,8.311392405063289246e-01
4.202101173869978168e-01,8.628700000000012471e-01,5.166463395254974333e-01,8.357594936708861999e-01
